,O,D,flow,O_id,D_id
2637,3.6047E+11,3.6047E+11,478,1257,1257
2638,3.6005E+11,3.6005E+11,477,1118,1118
2639,3.6005E+11,3.6005E+11,477,708,708
2640,3.60471E+11,3.60471E+11,477,2739,2739
2641,3.6061E+11,3.6061E+11,477,3780,3781
2642,3.6081E+11,3.6081E+11,477,5304,5304
2643,3.6061E+11,3.6061E+11,477,4327,4327
2644,3.6005E+11,3.6005E+11,477,609,609
2645,3.60811E+11,3.60811E+11,477,5732,5732
2646,3.6085E+11,3.6085E+11,477,6269,6270
2647,3.60471E+11,3.60471E+11,477,3179,3250
2648,3.60471E+11,3.60471E+11,477,2770,2776
2649,3.6005E+11,3.6005E+11,477,250,250
2650,3.60471E+11,3.60471E+11,477,2704,2703
2651,3.6061E+11,3.6061E+11,476,3805,3805
2652,3.6061E+11,3.6061E+11,476,4485,4485
2653,3.6047E+11,3.6047E+11,476,1314,1314
2654,3.60811E+11,3.60811E+11,476,5634,5634
2655,3.6047E+11,3.6047E+11,476,2040,2033
2656,3.60811E+11,3.60811E+11,475,5904,5904
2657,3.6061E+11,3.6061E+11,475,3313,3320
2658,3.60811E+11,3.60811E+11,475,5740,5740
2659,3.6061E+11,3.6061E+11,475,3813,3779
2660,3.60811E+11,3.60811E+11,475,5720,5720
2661,3.60811E+11,3.60811E+11,475,6013,6013
2662,3.6061E+11,3.6061E+11,475,4327,4325
2663,3.60811E+11,3.60811E+11,475,5671,5671
2664,3.6061E+11,3.6061E+11,474,3479,3490
2665,3.6081E+11,3.6081E+11,474,4553,4553
2666,3.60471E+11,3.60471E+11,474,2714,2714
2667,3.6061E+11,3.6061E+11,474,3318,3318
2668,3.6081E+11,3.6081E+11,474,4853,4851
2669,3.6047E+11,3.6047E+11,474,1751,1751
2670,3.6061E+11,3.6061E+11,474,3924,3924
2671,3.6061E+11,3.6061E+11,474,3893,3890
2672,3.6005E+11,3.6005E+11,474,126,129
2673,3.6081E+11,3.60811E+11,474,4874,5340
2674,3.60471E+11,3.60471E+11,473,3093,3093
2675,3.6005E+11,3.6005E+11,473,922,922
2676,3.6005E+11,3.6005E+11,473,1144,1144
2677,3.6085E+11,3.6085E+11,473,6412,6412
2678,3.60811E+11,3.60811E+11,473,5923,5923
2679,3.6005E+11,3.6005E+11,473,519,479
2680,3.6081E+11,3.6081E+11,473,5256,5256
2681,3.6081E+11,3.6081E+11,472,4934,4934
2682,3.6047E+11,3.6047E+11,472,2056,2056
2683,3.6061E+11,3.6061E+11,472,3326,4481
2684,3.6081E+11,3.60811E+11,472,4874,5359
2685,3.6061E+11,3.6061E+11,472,4477,4477
2686,3.6061E+11,3.6061E+11,472,3710,3709
2687,3.60811E+11,3.60811E+11,472,6039,6039
2688,3.6047E+11,3.6047E+11,472,2337,2337
2689,3.60811E+11,3.60811E+11,471,6108,6108
2690,3.6081E+11,3.6081E+11,471,4952,4952
2691,3.6061E+11,3.6061E+11,471,3285,3285
2692,3.6047E+11,3.6047E+11,471,1226,1226
2693,3.6061E+11,3.6061E+11,471,3738,3735
2694,3.60811E+11,3.60811E+11,471,5322,5322
2695,3.6081E+11,3.6081E+11,471,5115,5115
2696,3.6005E+11,3.6005E+11,471,953,915
2697,3.6047E+11,3.6047E+11,471,1896,1879
2698,3.60811E+11,3.60811E+11,471,5387,5387
2699,3.60811E+11,3.60811E+11,471,6045,6045
2700,3.60811E+11,3.60811E+11,471,5888,5888
2701,3.6085E+11,3.6085E+11,470,6508,6509
2702,3.6061E+11,3.6061E+11,470,3326,3311
2703,3.6081E+11,3.60811E+11,470,5266,5598
2704,3.6047E+11,3.6047E+11,470,1784,1784
2705,3.6005E+11,3.6005E+11,470,504,778
2706,3.6047E+11,3.6047E+11,470,1225,1227
2707,3.60471E+11,3.60471E+11,470,2890,2890
2708,3.6061E+11,3.6061E+11,470,3310,3342
2709,3.6061E+11,3.6061E+11,470,3782,3779
2710,3.60811E+11,3.60811E+11,470,5496,5496
2711,3.6061E+11,3.6061E+11,470,3755,3782
2712,3.6081E+11,3.6081E+11,470,4951,4951
2713,3.6005E+11,3.6005E+11,470,254,254
2714,3.6081E+11,3.6081E+11,469,5307,5307
2715,3.6061E+11,3.6061E+11,469,4482,4479
2716,3.60471E+11,3.60471E+11,469,2578,2574
2717,3.6061E+11,3.6061E+11,469,3729,3728
2718,3.6061E+11,3.6061E+11,469,3738,3737
2719,3.6085E+11,3.6085E+11,469,6555,6408
2720,3.60811E+11,3.60811E+11,469,6183,6183
2721,3.6005E+11,3.6005E+11,469,12,88
2722,3.60811E+11,3.60811E+11,469,6077,6077
2723,3.6005E+11,3.6005E+11,469,438,438
2724,3.60471E+11,3.60471E+11,469,3142,3142
2725,3.60811E+11,3.60811E+11,469,5412,5412
2726,3.60471E+11,3.60471E+11,469,2838,2838
2727,3.6047E+11,3.6047E+11,468,1397,1397
2728,3.6081E+11,3.6081E+11,468,5283,5283
2729,3.60811E+11,3.60811E+11,468,6033,6033
2730,3.6061E+11,3.6061E+11,468,3890,3893
2731,3.60811E+11,3.60811E+11,468,5652,5652
2732,3.6061E+11,3.6061E+11,468,3662,3694
2733,3.60811E+11,3.60811E+11,468,5689,5695
2734,3.6061E+11,3.6061E+11,468,4312,4312
2735,3.6061E+11,3.6061E+11,468,3585,3494
2736,3.6061E+11,3.6061E+11,468,3673,3585
2737,3.6061E+11,3.6061E+11,468,3693,3734
2738,3.6081E+11,3.6081E+11,468,5028,5028
2739,3.60471E+11,3.60471E+11,467,2697,2697
2740,3.6061E+11,3.6061E+11,467,3735,3736
2741,3.6061E+11,3.6061E+11,467,3592,3592
2742,3.6005E+11,3.6005E+11,467,94,94
2743,3.6061E+11,3.6061E+11,466,3741,3750
2744,3.6081E+11,3.6081E+11,466,4536,4536
2745,3.6005E+11,3.6005E+11,466,84,84
2746,3.6061E+11,3.6061E+11,466,3325,3324
2747,3.6081E+11,3.6081E+11,466,4916,4916
2748,3.6005E+11,3.6005E+11,466,18,18
2749,3.6061E+11,3.6061E+11,466,4417,4417
2750,3.60471E+11,3.60471E+11,466,2803,2803
2751,3.6085E+11,3.6085E+11,465,6550,6578
2752,3.6005E+11,3.6005E+11,465,880,880
2753,3.6047E+11,3.6047E+11,465,2190,2190
2754,3.60811E+11,3.60811E+11,465,5776,5776
2755,3.60811E+11,3.60811E+11,465,5404,5404
2756,3.6005E+11,3.6005E+11,465,579,579
2757,3.6081E+11,3.6081E+11,464,5226,5226
2758,3.6081E+11,3.60811E+11,464,5225,5651
2759,3.6061E+11,3.6061E+11,464,3671,3620
2760,3.6081E+11,3.6081E+11,464,4663,4663
2761,3.6047E+11,3.6047E+11,463,2040,2032
2762,3.60811E+11,3.60811E+11,463,6107,6107
2763,3.60471E+11,3.60471E+11,463,3225,3225
2764,3.6047E+11,3.6047E+11,463,1973,1973
2765,3.6061E+11,3.6061E+11,463,4212,4212
2766,3.6061E+11,3.6061E+11,463,3429,3419
2767,3.6061E+11,3.6061E+11,463,4268,4201
2768,3.6047E+11,3.6047E+11,463,1413,1413
2769,3.6061E+11,3.6061E+11,462,3692,3693
2770,3.6047E+11,3.6047E+11,462,2073,2074
2771,3.60811E+11,3.60811E+11,462,5836,5836
2772,3.6085E+11,3.6085E+11,462,6270,6267
2773,3.6061E+11,3.6061E+11,462,4446,4446
2774,3.6081E+11,3.6081E+11,462,4517,4517
2775,3.60471E+11,3.60471E+11,462,3076,3076
2776,3.6047E+11,3.6047E+11,461,1589,1589
2777,3.6061E+11,3.6061E+11,461,3358,3357
2778,3.6005E+11,3.6005E+11,461,78,78
2779,3.6061E+11,3.6061E+11,461,3693,3692
2780,3.6081E+11,3.6081E+11,461,4566,4566
2781,3.6005E+11,3.6005E+11,461,973,973
2782,3.60471E+11,3.60471E+11,461,3179,3179
2783,3.6085E+11,3.6085E+11,461,6364,6389
2784,3.6005E+11,3.6005E+11,461,66,66
2785,3.60471E+11,3.60471E+11,461,2687,2691
2786,3.6085E+11,3.6085E+11,461,6336,6336
2787,3.6005E+11,3.6005E+11,460,1147,1147
2788,3.6081E+11,3.6081E+11,460,5019,5018
2789,3.6061E+11,3.6061E+11,460,4115,4115
2790,3.60811E+11,3.60811E+11,460,5941,5941
2791,3.6061E+11,3.6061E+11,460,4296,4296
2792,3.60811E+11,3.60811E+11,460,5354,5354
2793,3.6081E+11,3.6081E+11,460,5265,5265
2794,3.60471E+11,3.60471E+11,460,3237,3237
2795,3.60471E+11,3.60471E+11,459,3227,3227
2796,3.6061E+11,3.6061E+11,459,3290,3290
2797,3.60471E+11,3.60471E+11,459,3223,3223
2798,3.6061E+11,3.6061E+11,459,3698,3676
2799,3.6081E+11,3.6081E+11,459,5205,5207
2800,3.6085E+11,3.6085E+11,459,6543,6542
2801,3.60471E+11,3.60471E+11,459,2787,2787
2802,3.60471E+11,3.60471E+11,459,3021,3021
2803,3.60471E+11,3.60471E+11,459,2479,2479
2804,3.6047E+11,3.6047E+11,458,1827,1827
2805,3.60811E+11,3.60811E+11,458,5374,5374
2806,3.6081E+11,3.6081E+11,458,5221,5221
2807,3.6061E+11,3.6061E+11,458,4055,4055
2808,3.6005E+11,3.6005E+11,458,1136,816
2809,3.60811E+11,3.60811E+11,458,5405,5405
2810,3.60471E+11,3.60471E+11,458,2608,2608
2811,3.60811E+11,3.60811E+11,458,5840,5841
2812,3.6061E+11,3.6061E+11,458,4456,4456
2813,3.6081E+11,3.6081E+11,458,5292,5266
2814,3.6081E+11,3.6081E+11,458,4507,4507
2815,3.60811E+11,3.60811E+11,458,5408,5408
2816,3.6085E+11,3.6085E+11,458,6526,6526
2817,3.6005E+11,3.6005E+11,458,869,869
2818,3.6081E+11,3.6081E+11,457,5290,5290
2819,3.6081E+11,3.6081E+11,457,4520,4522
2820,3.6047E+11,3.6047E+11,457,2025,2025
2821,3.60811E+11,3.60811E+11,457,6053,6053
2822,3.60811E+11,3.60811E+11,457,6118,6118
2823,3.6005E+11,3.6005E+11,457,89,88
2824,3.6005E+11,3.6005E+11,457,1035,1045
2825,3.6061E+11,3.6061E+11,457,3813,3701
2826,3.6061E+11,3.6061E+11,457,3695,3662
2827,3.6061E+11,3.6061E+11,457,4398,4398
2828,3.6085E+11,3.6085E+11,456,6578,6555
2829,3.6085E+11,3.6085E+11,456,6490,6490
2830,3.60811E+11,3.60811E+11,456,6153,6103
2831,3.6061E+11,3.6061E+11,456,3731,3893
2832,3.60811E+11,3.60811E+11,456,5600,5651
2833,3.6005E+11,3.6005E+11,456,671,671
2834,3.6085E+11,3.6085E+11,456,6523,6519
2835,3.60811E+11,3.60811E+11,456,5985,5985
2836,3.60811E+11,3.60811E+11,456,5491,5491
2837,3.60471E+11,3.60471E+11,456,3238,3238
2838,3.60811E+11,3.60811E+11,456,5530,5532
2839,3.60811E+11,3.60811E+11,456,5448,5448
2840,3.60811E+11,3.60811E+11,456,5721,5721
2841,3.6061E+11,3.6061E+11,456,3637,3637
2842,3.60811E+11,3.60811E+11,456,6110,6110
2843,3.60471E+11,3.60471E+11,456,2444,2444
2844,3.6081E+11,3.6081E+11,456,5012,5012
2845,3.6085E+11,3.6085E+11,455,6276,6276
2846,3.6061E+11,3.6061E+11,455,3328,3328
2847,3.6081E+11,3.6081E+11,455,4868,4877
2848,3.6085E+11,3.6085E+11,455,6519,6523
2849,3.6061E+11,3.6061E+11,455,4481,3359
2850,3.6081E+11,3.6081E+11,455,4753,4753
2851,3.6085E+11,3.6085E+11,455,6320,6320
2852,3.6081E+11,3.6081E+11,455,4900,4894
2853,3.6061E+11,3.6061E+11,455,4276,4276
2854,3.60471E+11,3.60471E+11,454,2589,2589
2855,3.6081E+11,3.6081E+11,454,4683,4683
2856,3.6061E+11,3.6061E+11,454,3358,3359
2857,3.6005E+11,3.6005E+11,454,396,396
2858,3.6081E+11,3.6081E+11,454,5083,5083
2859,3.60811E+11,3.60811E+11,454,6138,6138
2860,3.60471E+11,3.60471E+11,453,2980,2980
2861,3.6047E+11,3.6047E+11,453,1945,2032
2862,3.6047E+11,3.6047E+11,453,1857,1857
2863,3.6061E+11,3.6061E+11,453,3446,3446
2864,3.6047E+11,3.6047E+11,453,1883,1884
2865,3.6061E+11,3.6061E+11,453,3332,3333
2866,3.60811E+11,3.60811E+11,453,6088,6088
2867,3.6081E+11,3.6081E+11,453,5233,5209
2868,3.6061E+11,3.6061E+11,453,3860,3893
2869,3.60471E+11,3.60471E+11,453,2702,2704
2870,3.6061E+11,3.6061E+11,453,3826,3826
2871,3.60471E+11,3.60471E+11,453,2736,2736
2872,3.6081E+11,3.6081E+11,453,4509,4509
2873,3.6081E+11,3.6081E+11,453,4613,4613
2874,3.60471E+11,3.60471E+11,453,3039,3039
2875,3.6047E+11,3.6047E+11,453,1423,1410
2876,3.60811E+11,3.60811E+11,452,5907,5908
2877,3.60811E+11,3.60811E+11,452,5868,5870
2878,3.6081E+11,3.6081E+11,452,4552,4552
2879,3.60811E+11,3.60811E+11,452,5552,5530
2880,3.6081E+11,3.60811E+11,452,5135,5779
2881,3.6005E+11,3.6005E+11,452,223,223
2882,3.6047E+11,3.6047E+11,452,1557,1557
2883,3.60471E+11,3.60471E+11,452,2742,2778
2884,3.6061E+11,3.6061E+11,452,3329,3349
2885,3.6085E+11,3.6085E+11,452,6539,6544
2886,3.6005E+11,3.6005E+11,452,290,290
2887,3.60811E+11,3.60811E+11,452,6161,6161
2888,3.6061E+11,3.6061E+11,452,3744,3746
2889,3.60471E+11,3.60471E+11,451,3042,3042
2890,3.60811E+11,3.60811E+11,451,5973,5973
2891,3.6005E+11,3.6005E+11,451,752,752
2892,3.6061E+11,3.6061E+11,451,3893,4051
2893,3.6061E+11,3.6061E+11,450,3335,3331
2894,3.6061E+11,3.6061E+11,450,3493,3488
2895,3.6005E+11,3.6005E+11,450,353,353
2896,3.60471E+11,3.60471E+11,450,2700,2700
2897,3.6047E+11,3.6047E+11,450,1588,1588
2898,3.60811E+11,3.60811E+11,450,5430,5430
2899,3.6005E+11,3.6005E+11,449,2,2
2900,3.6085E+11,3.6085E+11,449,6295,6296
2901,3.6047E+11,3.6047E+11,449,1653,1653
2902,3.60471E+11,3.60471E+11,449,3112,3112
2903,3.6061E+11,3.6061E+11,449,3581,3581
2904,3.60471E+11,3.60471E+11,449,2851,2839
2905,3.60811E+11,3.60811E+11,449,6158,6158
2906,3.6081E+11,3.6081E+11,449,4722,4722
2907,3.6061E+11,3.6061E+11,448,3419,3429
2908,3.6005E+11,3.6005E+11,448,129,147
2909,3.6047E+11,3.6047E+11,448,1847,1847
2910,3.6085E+11,3.6085E+11,448,6469,6468
2911,3.6047E+11,3.6047E+11,448,1944,1944
2912,3.60811E+11,3.60811E+11,448,5429,5429
2913,3.6081E+11,3.6081E+11,448,4586,4586
2914,3.6061E+11,3.6061E+11,447,4317,4317
2915,3.6047E+11,3.6047E+11,447,1323,1323
2916,3.60471E+11,3.60471E+11,447,2547,2547
2917,3.6005E+11,3.6005E+11,447,778,935
2918,3.60471E+11,3.60471E+11,447,2687,2689
2919,3.60471E+11,3.60471E+11,447,2703,2705
2920,3.6081E+11,3.6081E+11,447,4550,4550
2921,3.60811E+11,3.60811E+11,447,6128,6129
2922,3.6061E+11,3.6061E+11,447,4437,4437
2923,3.6061E+11,3.6061E+11,447,3815,3864
2924,3.6005E+11,3.6005E+11,447,493,493
2925,3.6005E+11,3.6005E+11,446,106,106
2926,3.60471E+11,3.60471E+11,446,2847,2847
2927,3.6005E+11,3.6005E+11,446,384,384
2928,3.6061E+11,3.6061E+11,446,3619,3689
2929,3.6061E+11,3.6061E+11,446,3311,3326
2930,3.60811E+11,3.60811E+11,446,5737,5741
2931,3.6061E+11,3.6061E+11,446,3333,3331
2932,3.6061E+11,3.6061E+11,446,3885,3885
2933,3.6047E+11,3.6047E+11,446,1848,1848
2934,3.6047E+11,3.6047E+11,446,1617,1617
2935,3.6081E+11,3.6081E+11,445,5135,5191
2936,3.60811E+11,3.60811E+11,445,5337,5337
2937,3.6081E+11,3.6081E+11,445,4587,4587
2938,3.6005E+11,3.6005E+11,445,505,505
2939,3.6005E+11,3.6005E+11,445,1045,1035
2940,3.6061E+11,3.6061E+11,445,3686,3686
2941,3.6085E+11,3.6085E+11,445,6337,6337
2942,3.6081E+11,3.6081E+11,445,4954,5018
2943,3.6061E+11,3.6061E+11,444,3462,3462
2944,3.6005E+11,3.6005E+11,444,676,676
2945,3.60471E+11,3.60471E+11,444,2897,2897
2946,3.60471E+11,3.60471E+11,444,2704,2702
2947,3.60811E+11,3.60811E+11,444,5650,5650
2948,3.6081E+11,3.6081E+11,444,5067,5067
2949,3.6005E+11,3.6005E+11,444,461,461
2950,3.6061E+11,3.6061E+11,444,3406,3463
2951,3.6005E+11,3.6005E+11,444,839,839
2952,3.6005E+11,3.6005E+11,444,760,760
2953,3.60811E+11,3.60811E+11,443,6130,6130
2954,3.60471E+11,3.60471E+11,443,2804,2804
2955,3.60811E+11,3.60811E+11,443,5465,5465
2956,3.60471E+11,3.60471E+11,443,2648,2648
2957,3.6085E+11,3.6085E+11,443,6262,6262
2958,3.6061E+11,3.6061E+11,443,3698,3671
2959,3.60811E+11,3.60811E+11,443,5878,5878
2960,3.6061E+11,3.6061E+11,443,4023,4023
2961,3.6047E+11,3.6047E+11,443,2065,2065
2962,3.6085E+11,3.6085E+11,443,6570,6576
2963,3.6061E+11,3.6061E+11,442,3319,3329
2964,3.60811E+11,3.60811E+11,442,5748,5748
2965,3.60471E+11,3.60471E+11,442,3174,3174
2966,3.6061E+11,3.6061E+11,442,4369,4369
2967,3.6005E+11,3.6005E+11,442,1031,1031
2968,3.6047E+11,3.6047E+11,442,2289,2289
2969,3.6061E+11,3.6061E+11,442,3673,3674
2970,3.6005E+11,3.6005E+11,442,283,283
2971,3.6005E+11,3.6005E+11,441,88,126
2972,3.6061E+11,3.6061E+11,441,4030,4030
2973,3.6047E+11,3.6047E+11,441,1915,1915
2974,3.6085E+11,3.6085E+11,441,6542,6543
2975,3.6047E+11,3.6047E+11,441,2220,2220
2976,3.60811E+11,3.60811E+11,440,5630,5630
2977,3.6005E+11,3.6005E+11,440,333,329
2978,3.6005E+11,3.6005E+11,440,215,214
2979,3.6061E+11,3.6061E+11,440,3813,3734
2980,3.6061E+11,3.6061E+11,440,3615,3584
2981,3.6085E+11,3.6085E+11,440,6310,6314
2982,3.60471E+11,3.60471E+11,440,2691,2702
2983,3.60811E+11,3.60811E+11,440,5812,5829
2984,3.6081E+11,3.6081E+11,440,4863,4862
2985,3.60471E+11,3.60471E+11,440,3147,3147
2986,3.6047E+11,3.6047E+11,440,1773,1773
2987,3.6061E+11,3.6061E+11,439,3421,3420
2988,3.6061E+11,3.6061E+11,439,3429,3421
2989,3.60471E+11,3.60471E+11,439,2669,2669
2990,3.6081E+11,3.6081E+11,439,4512,4512
2991,3.60471E+11,3.60471E+11,439,2689,2707
2992,3.6047E+11,3.6047E+11,439,1669,1669
2993,3.60811E+11,3.6081E+11,439,5645,4861
2994,3.6085E+11,3.6085E+11,439,6468,6469
2995,3.6061E+11,3.6061E+11,439,3596,3596
2996,3.6005E+11,3.6005E+11,439,1136,1127
2997,3.6061E+11,3.6061E+11,439,3671,3701
2998,3.6061E+11,3.6061E+11,439,3727,3699
